x,solution,exactSolution
5.0,0.0,0.0
5.0999999999999996,1.3594329960405996e-22,1.8134031235377532e-52
5.2000000000000002,-3.2070803997826793e-22,5.5712540137056292e-51
5.2999999999999998,8.4584990596511858e-22,1.6281590831387284e-49
5.4000000000000004,-2.0947848827307381e-21,4.5261192142223281e-48
5.5,4.9591766641692515e-21,1.1968519093358599e-46
5.5999999999999996,-1.1133517345575436e-20,3.0105103255010889e-45
5.7000000000000002,2.3570417789831474e-20,7.2031938270148773e-44
5.7999999999999998,-4.6721600157684668e-20,1.6394393584119092e-42
5.9000000000000004,8.5995952657151429e-20,3.5493668510703024e-41
6.0,-1.4565488235963458e-19,7.3095677652702128e-40
6.0999999999999996,2.255244550253092e-19,1.4319167863903192e-38
6.2000000000000002,-3.2197027275841687e-19,2.6682661082241693e-37
6.2999999999999998,4.5172758798879602e-19,4.7296148437193256e-36
6.4000000000000004,-7.4152468305148648e-19,7.9745775685341847e-35
6.5,1.6560634642677793e-18,1.2790127506963779e-33
6.5999999999999996,-4.4422888594371576e-18,1.9513147942354272e-32
6.7000000000000002,1.1782240708246828e-17,2.8318162941113798e-31
6.7999999999999998,-2.8378482512279261e-17,3.9092018113372471e-30
6.9000000000000004,6.0708865501009209e-17,5.1332968821213191e-29
7.0,-1.1467047452605336e-16,6.4119473711574413e-28
7.0999999999999996,1.8986200129561919e-16,7.6184880688697745e-27
7.2000000000000002,-2.7070377594667697e-16,8.6105899982409604e-26
7.3000000000000007,3.1833647986594429e-16,9.2572566610985747e-25
7.4000000000000004,-2.7340527015218044e-16,9.4671002345109774e-24
7.5,8.1214873715241447e-17,9.209518436510672e-23
7.5999999999999996,2.7607089478123773e-16,8.5220120484512704e-22
7.7000000000000002,-7.7122618131028703e-16,7.5012327663980033e-21
7.8000000000000007,1.1650731824119227e-15,6.2807052987631765e-20
7.9000000000000004,-6.6944641063810201e-16,5.0022969147503552e-19
8.0,2.0276944721077227e-16,3.7897956404162161e-18
8.0999999999999996,-5.7704396173731374e-15,2.731161574618589e-17
8.1999999999999993,1.5753596099099213e-15,1.8722518624601136e-16
8.3000000000000007,6.0146960861949051e-14,1.2208615742803658e-15
8.4000000000000004,4.5193687490163362e-14,7.5727540919625841e-15
8.5,-5.3609071364535161e-13,4.4681378118788142e-14
8.5999999999999996,-1.1753054614774906e-12,2.5077517432736333e-13
8.6999999999999993,3.3153166849899804e-12,1.3388372842068704e-12
8.8000000000000007,1.6377352164881607e-11,6.7991767518026494e-12
8.9000000000000004,-8.5802057797158005e-13,3.2845066103820198e-11
9.0,-1.47234350769551e-10,1.5092779429041794e-10
9.1000000000000014,-2.959958799023258e-10,6.5971078797280158e-10
9.1999999999999993,6.0288568630372576e-10,2.742983673723314e-09
9.3000000000000007,3.8732286622737451e-09,1.0848710879294212e-08
9.4000000000000004,4.6437056799711844e-09,4.0814861190707844e-08
9.5,-1.8848290538850539e-08,1.4606420129628253e-07
9.6000000000000014,-8.7915781979928609e-08,4.9722679996273383e-07
9.6999999999999993,-1.0796227692355404e-07,1.6100914537863797e-06
9.8000000000000007,3.3560557819708696e-07,4.9594308242517173e-06
9.9000000000000004,1.8461586014019975e-06,1.4531097105745139e-05
10.0,3.612322106689559e-06,4.0499554780462848e-05
10.100000000000001,-7.6751326736509006e-07,0.00010737109169335619
10.199999999999999,-2.7721244312082586e-05,0.00027077574822146797
10.300000000000001,-9.6168289640270716e-05,0.00064955725261392927
10.4,-0.00017950351485706225,0.0014822122007198373
10.5,-7.4496224939203507e-05,0.0032172781336976442
10.600000000000001,0.00084912043505163185,0.0066428142198875833
10.699999999999999,0.0040080683093106336,0.013046706181100173
10.800000000000001,0.011974129846844331,0.024374456080646065
10.9,0.0286509977837529,0.043316589977840637
11.0,0.059010244055548194,0.073224912809648032
11.100000000000001,0.10820934140911098,0.11774669940757085
11.199999999999999,0.18012785061051478,0.18010422336079848
11.300000000000001,0.27565052052729988,0.26205009872643653
11.4,0.39126407420423714,0.3626853674196614
11.5,0.51857475608782699,0.47748641153360749
11.600000000000001,0.64512895860972674,0.59796707983646258
