x,solution,exactSolution
5.0,0.0,0.0
5.0999999999999996,-2.4804045857674905e-15,0.0
5.2000000000000002,-9.382903166124345e-15,0.0
5.2999999999999998,8.7055670193845573e-15,0.0
5.4000000000000004,1.7569024722276422e-14,0.0
5.5,-1.6648440411538498e-14,0.0
5.5999999999999996,-2.2526933259191569e-14,0.0
5.7000000000000002,2.7393267693584891e-14,0.0
5.7999999999999998,2.227680090094691e-14,0.0
5.9000000000000004,-4.1187034892726311e-14,0.0
6.0,-1.4603492514544691e-14,0.0
6.0999999999999996,5.7685337443373698e-14,0.0
6.2000000000000002,-1.3762725459222736e-15,0.0
6.2999999999999998,-7.3862473357870716e-14,0.0
6.4000000000000004,2.7699384245702598e-14,0.0
6.5,8.8611625848196364e-14,0.0
6.5999999999999996,-6.502383479723274e-14,0.0
6.7000000000000002,-9.7679249844777786e-14,0.0
6.7999999999999998,1.1572074730942564e-13,0.0
6.9000000000000004,9.8860979215480766e-14,0.0
7.0,-1.805821603638548e-13,0.0
7.0999999999999996,-8.4106390125433959e-14,0.0
7.2000000000000002,2.6026703116364678e-13,0.0
7.3000000000000007,4.8540250739669773e-14,0.0
7.4000000000000004,-3.5523676535666689e-13,0.0
7.5,1.4138992455573265e-14,0.0
7.5999999999999996,4.6552243352806238e-13,0.0
7.7000000000000002,-1.1347993722192572e-13,0.0
7.8000000000000007,-5.9085212368411192e-13,0.0
7.9000000000000004,2.5793780396110113e-13,0.0
8.0,7.3235615911771818e-13,0.0
8.0999999999999996,-4.6057899378787498e-13,0.0
8.1999999999999993,-8.9176465300179128e-13,0.0
8.3000000000000007,7.3479628941573489e-13,0.0
8.4000000000000004,1.0708392503979428e-12,0.0
8.5,-1.1001638785817495e-12,0.0
8.5999999999999996,-1.2741608584320023e-12,0.0
8.6999999999999993,1.5784090613747656e-12,0.0
8.8000000000000007,1.5132889886064039e-12,0.0
8.9000000000000004,-2.1986286624218003e-12,0.0
9.0,-1.8033497147470055e-12,0.0
9.1000000000000014,2.9982199228060255e-12,0.0
9.1999999999999993,2.1736136001085175e-12,0.0
9.3000000000000007,-4.0203609556271088e-12,0.0
9.4000000000000004,-2.6669742840172339e-12,0.0
9.5,5.3226045278530786e-12,0.0
9.6000000000000014,3.3527802520250717e-12,0.0
9.6999999999999993,-6.9667852902058602e-12,0.0
9.8000000000000007,-4.3335427304305531e-12,0.0
9.9000000000000004,9.0227673385083445e-12,0.0
10.0,5.7637506916471915e-12,0.0
10.100000000000001,-1.1559292362917481e-11,0.0
10.199999999999999,-7.8661559571649999e-12,0.0
10.300000000000001,1.4627458289123136e-11,0.0
10.4,1.0957109749673534e-11,0.0
10.5,-1.823277480118727e-11,0.0
10.600000000000001,-1.5471848425550843e-11,0.0
10.699999999999999,2.2287874502166938e-11,0.0
10.800000000000001,2.1986370858575769e-11,0.0
10.9,-2.6542409424565779e-11,0.0
11.0,-3.1235435265487322e-11,0.0
11.100000000000001,3.0470687605057875e-11,0.0
11.199999999999999,4.4095162415533438e-11,0.0
11.300000000000001,-3.3122298753316621e-11,0.0
11.4,-6.1516675915235576e-11,0.0
11.5,3.2930616841733863e-11,0.0
11.600000000000001,8.4371724287748685e-11,0.0
11.699999999999999,-2.749025335786713e-11,0.0
11.800000000000001,-1.131486288566306e-10,0.0
11.9,1.3341645949844346e-11,0.0
12.0,1.4745150668108198e-10,0.0
12.100000000000001,1.4149039735579265e-11,0.0
12.199999999999999,-1.8523432043487064e-10,0.0
12.300000000000001,-6.067782669602963e-11,0.0
12.4,2.2175967948391138e-10,0.0
12.5,1.3244234752231968e-10,0.0
12.600000000000001,-2.4833063038064926e-10,0.0
12.699999999999999,-2.3482755517036402e-10,0.0
12.800000000000001,2.5102792283806542e-10,0.0
12.9,3.7001599652497319e-10,0.0
13.0,-2.0992009874475235e-10,0.0
13.1,-5.3324643900706269e-10,0.0
13.200000000000001,9.9574107262400674e-11,0.0
13.300000000000001,7.0773486355649131e-10,0.0
13.4,1.0792201276467413e-10,0.0
13.5,-8.588431669817638e-10,0.0
13.6,-4.359805217563706e-10,0.0
13.700000000000001,9.2911586744228351e-10,0.0
13.800000000000001,8.9124464910035697e-10,0.0
13.9,-8.37218335211862e-10,0.0
14.0,-1.4457301523110361e-09,0.0
14.1,4.8536313961771589e-10,0.0
14.200000000000001,2.0153787866416942e-09,0.0
14.300000000000001,2.1919753501755867e-10,0.0
14.4,-2.4410441627627791e-09,0.0
14.5,-1.3238639565061052e-09,0.0
14.600000000000001,2.4833279994895859e-09,0.0
14.700000000000001,2.7712500871954769e-09,0.0
14.800000000000001,-1.8479995773750271e-09,0.0
14.9,-4.3299803037172654e-09,0.0
15.0,2.6065047580697494e-10,0.0
15.100000000000001,5.5404595264684044e-09,0.0
15.200000000000001,2.3975844095374235e-09,0.0
15.300000000000001,-5.7186099570077943e-09,0.0
15.4,-5.9028644852224992e-09,0.0
15.5,4.0733475958450232e-09,0.0
15.600000000000001,9.4994345516223576e-09,0.0
15.700000000000001,1.3823962360413787e-11,0.0
15.800000000000001,-1.1810606171584464e-08,0.0
15.9,-6.5449685308512146e-09,0.0
16.0,1.0997712653570193e-08,0.0
16.100000000000001,1.4393676759922017e-08,0.0
16.200000000000003,-5.3129257983674835e-09,0.0
16.300000000000001,-2.0961772596485286e-08,0.0
16.399999999999999,-5.9101222897193119e-09,0.0
16.5,2.2372536402135465e-08,0.0
16.600000000000001,2.1025065422052803e-08,0.0
16.700000000000003,-1.4581902098695246e-08,0.0
16.800000000000001,-3.5154855776461262e-08,0.0
16.899999999999999,-4.455007185326116e-09,0.0
17.0,4.0471142571433292e-08,0.0
17.100000000000001,3.2022926262409706e-08,0.0
17.200000000000003,-2.8572837846949149e-08,0.0
17.300000000000001,-5.8620889025142916e-08,0.0
17.399999999999999,-4.7809985550290897e-09,0.0
17.5,6.8735929229841935e-08,0.0
17.600000000000001,5.3827456433058951e-08,0.0
17.700000000000003,-4.6333148303082592e-08,0.0
17.800000000000001,-9.9099156688330541e-08,0.0
17.899999999999999,-1.4853479996987081e-08,0.0
18.0,1.1047333171007874e-07,0.0
18.100000000000001,9.9848607334738117e-08,0.0
18.200000000000003,-6.0417417938864443e-08,0.0
18.300000000000001,-1.6765267529078936e-07,0.0
18.399999999999999,-5.4338768524838449e-08,0.0
18.5,1.6256626236599272e-07,0.0
18.600000000000001,1.9312302608647038e-07,0.0
18.700000000000003,-4.5737918283090517e-08,0.0
18.800000000000001,-2.7154503359023522e-07,0.0
18.899999999999999,-1.6293385732196244e-07,0.0
19.0,1.9762897133779214e-07,0.0
19.100000000000001,3.602079195914066e-07,0.0
19.200000000000003,5.8780062035587303e-08,0.0
19.300000000000001,-3.8774119418826281e-07,0.0
19.399999999999999,-3.9900703312310095e-07,0.0
19.5,1.2921998593448443e-07,0.0
19.600000000000001,5.94297309469402e-07,0.0
19.700000000000003,3.6029020644226884e-07,0.0
19.800000000000001,-4.0234165121763526e-07,0.0
19.899999999999999,-7.9135250382015863e-07,0.0
20.0,-2.2104854455902806e-07,0.0
20.100000000000001,7.5544569928239514e-07,0.0
20.200000000000003,9.5303098900398761e-07,0.0
20.300000000000001,-3.6403165710363044e-08,0.0
20.399999999999999,-1.1808992861213338e-06,0.0
20.5,-1.0571797344837956e-06,0.0
20.600000000000001,4.2573002771239392e-07,0.0
20.700000000000003,1.6735296680291521e-06,0.0
20.800000000000001,1.088184641873056e-06,0.0
20.899999999999999,-9.5935636888280271e-07,0.0
21.0,-2.2361485113040302e-06,0.0
21.100000000000001,-1.0392922657906273e-06,0.0
21.199999999999999,1.6519625567525495e-06,0.0
21.300000000000001,2.8855521851202237e-06,0.0
21.400000000000002,9.1534600817789553e-07,0.0
21.5,-2.5237517845461083e-06,0.0
21.600000000000001,-3.6592334310034359e-06,0.0
21.699999999999999,-7.3737351035373744e-07,0.0
21.800000000000001,3.602222790357236e-06,0.0
21.900000000000002,4.6231465684268955e-06,0.0
22.0,5.5097198935456961e-07,0.0
22.100000000000001,-4.9205132230526346e-06,0.0
22.199999999999999,-5.8805093175554059e-06,0.0
22.300000000000001,-4.4088562241419718e-07,0.0
22.400000000000002,6.5091263367090986e-06,0.0
22.5,7.5804255589421667e-06,0.0
22.600000000000001,5.543016267049545e-07,0.0
22.699999999999999,-8.3758842306747798e-06,0.0
22.800000000000001,-9.9225048146511009e-06,5.5335352334219613e-322
22.900000000000002,-1.1345418742029942e-06,2.9530550684754227e-318
23.0,1.0466429603710922e-05,1.4880992329798389e-314
23.100000000000001,1.314889472218064e-05,7.1330887410478879e-311
23.199999999999999,2.5636448322737715e-06,3.252435083197065e-307
23.300000000000001,-1.2595438038011131e-05,1.4106683514178331e-303
23.400000000000002,-1.750760900513763e-05,5.820046906225833e-300
23.5,-5.4045666762315048e-06,2.2840905793656343e-296
23.600000000000001,1.4339332760859162e-05,8.5267874286473308e-293
23.699999999999999,2.3161068711471341e-05,3.0279090483919243e-289
23.800000000000001,1.0418382985262118e-05,1.02278768745907e-285
23.900000000000002,-1.4889681678837869e-05,3.2863471109299135e-282
24.0,-3.0004492350896475e-05,1.0044461301684407e-278
24.100000000000001,-1.8506453331631398e-05,2.9202843636481594e-275
24.200000000000003,1.2890849686902034e-05,8.076234344023088e-272
24.300000000000001,3.7359052687021168e-05,2.1246038158441138e-268
24.400000000000002,3.0493590178548258e-05,5.3165790798078979e-265
24.5,-6.3363198030980751e-06,1.2655283392035715e-261
24.600000000000001,-4.3532781399220695e-05,2.8654758165485288e-258
24.700000000000003,-4.6638663128375727e-05,6.1717296844715799e-255
24.800000000000001,-7.3179653475565318e-06,1.2644519212930024e-251
24.900000000000002,4.5326815543476162e-05,2.4642401034645459e-248
25.0,6.5768606608064504e-05,4.5682408960670594e-245
25.100000000000001,3.0560251060526676e-05,8.0556437081699035e-242
25.200000000000003,-3.7736827433820238e-05,1.3512533316468194e-238
25.300000000000001,-8.4046832053540421e-05,2.1560487769102871e-235
25.400000000000002,-6.4420036974056178e-05,3.272394557841016e-232
25.5,1.4363121439678569e-05,4.7245235440615852e-229
25.600000000000001,9.3698324711285539e-05,6.4883706235106765e-226
25.700000000000003,0.00010603502007146653,8.4761485029891382e-223
25.800000000000001,3.0688427237758533e-05,1.0532870400925997e-219
25.900000000000002,-8.2582862491578703e-05,1.2450311002235016e-216
26.0,-0.00014547440660460316,1.3999061948834815e-213
26.100000000000001,-9.8624054905104222e-05,1.4972797350475092e-210
26.200000000000003,3.623144562368302e-05,1.5233238224617928e-207
26.300000000000001,0.00016322675057057904,1.4742352691868088e-204
26.400000000000002,0.00017945644230376771,1.3571462028335615e-201
26.5,5.5648581757379256e-05,1.1884249224419501e-198
26.600000000000001,-0.000131423592233702,9.8992465662372999e-196
26.700000000000003,-0.00024522173232467031,7.8436428120458485e-193
26.800000000000001,-0.00018718728448071241,5.9117866292122598e-190
26.900000000000002,2.32025751134342e-05,4.2384295559177767e-187
27.0,0.0002484767557905723,2.8905232291791569e-184
27.100000000000001,0.00032163643224987216,1.8751379966248729e-181
27.200000000000003,0.00016653874292675097,1.1571116879632678e-178
27.300000000000001,-0.00013501521784989998,6.7920770280680686e-176
27.400000000000002,-0.00038373261513886868,3.7924092796372935e-173
27.5,-0.00039246647210647111,2.0142486188393669e-170
27.600000000000001,-0.00012136576833565865,1.0176448154746868e-167
27.700000000000003,0.0002764601112332357,4.8906282269817369e-165
27.800000000000001,0.00053945977478629691,2.2357248385285258e-162
27.900000000000002,0.0004663465496291694,9.7220383379773751e-160
28.0,6.1295019205567802e-05,4.0214399019319346e-157
28.100000000000001,-0.0004452177908407949,1.5823083218655169e-154
28.200000000000003,-0.00072558996329837207,5.9222388296550461e-152
28.300000000000001,-0.00056223258295843594,2.1084630697393697e-149
28.400000000000002,-3.3849624489192742e-06,7.1405449225109439e-147
28.5,0.00063861819541116086,2.3002868076441227e-144
28.600000000000001,0.00095964787581673987,7.0488439746279925e-142
28.700000000000003,0.00071180523027061901,2.0546558188301101e-139
28.800000000000001,-2.283091763763379e-05,5.6969911279577502e-137
28.900000000000002,-0.00084774212522897385,1.5025788784667651e-134
29.0,-0.001263415868478423,3.769765124060286e-132
29.100000000000001,-0.00096199990814854123,8.9965620707607668e-130
29.200000000000003,-3.3914564598674773e-05,2.0423216678928539e-127
29.300000000000001,0.001044450938659859,4.4101868018200837e-125
29.400000000000002,0.0016525533169777194,9.0588924030548458e-123
29.5,0.0013740610776925852,1.7700213033088737e-120
29.600000000000001,0.00025874246583569544,3.2897823128894434e-118
29.700000000000003,-0.0011586885296613787,5.8162237462548313e-116
29.800000000000001,-0.0021122557913719124,9.7813843618154292e-114
29.900000000000002,-0.0020099872910088706,1.5647494969528892e-111
30.0,-0.00077832152457500269,2.3810833170350691e-109
30.100000000000001,0.0010468931239680115,3.4465901272083622e-107
30.200000000000003,0.0025504578329470923,4.745587255281956e-105
30.300000000000001,0.0028894630979440835,6.2154927224866008e-103
30.400000000000002,0.0017443760053411264,7.7436628755622471e-101
30.5,-0.00046517753637138887,9.1770392369972806e-99
30.600000000000001,-0.0027270466515106821,1.0345322067853497e-96
30.700000000000003,-0.0038957192823601983,1.1093554427301418e-94
30.800000000000001,-0.0032546384718670964,1.1315733149286693e-92
30.900000000000002,-0.00091004583678105716,1.0979433988723205e-90
