x,solution,exactSolution
38.0,2.919172986349026e-103,0.0
38.100000000000001,4.9914070756928892e-104,0.0
38.200000000000003,8.5022583936744501e-105,0.0
38.300000000000004,1.4427817245814595e-105,0.0
38.399999999999999,2.4390955349889169e-106,0.0
38.5,4.1079543258696438e-107,0.0
38.600000000000001,6.8928327109771205e-108,0.0
38.700000000000003,1.1522636934634712e-108,0.0
38.800000000000004,1.9190869260077776e-109,0.0
38.899999999999999,3.184436678822673e-110,0.0
39.0,5.2646840757865064e-111,0.0
39.100000000000001,8.6720189178449282e-112,0.0
39.200000000000003,1.4232551120734973e-112,0.0
39.300000000000004,2.327374685586331e-113,0.0
39.399999999999999,3.7920776008270766e-114,0.0
39.5,6.156328342032802e-115,0.0
39.600000000000001,9.9587820737212277e-116,0.0
39.700000000000003,1.6052282072139957e-116,0.0
39.800000000000004,2.5782177551948804e-117,0.0
39.899999999999999,4.1262998272637776e-118,0.0
40.0,6.5806139835627882e-119,0.0
40.100000000000001,1.0457852887959731e-119,0.0
40.200000000000003,1.6561326035771373e-120,0.0
40.300000000000004,2.6135457046455265e-121,0.0
40.399999999999999,4.1101096754880889e-122,0.0
40.5,6.4412611481324207e-123,0.0
40.600000000000001,1.0059778376172499e-123,0.0
40.700000000000003,1.5657114005592502e-124,0.0
40.800000000000004,2.4285472387623139e-125,0.0
40.899999999999999,3.7540378328614423e-126,0.0
41.0,5.7832724306626517e-127,0.0
41.100000000000001,8.8792688001402381e-128,0.0
41.200000000000003,1.3586728445419694e-128,0.0
41.300000000000004,2.0720120743688697e-129,0.0
41.399999999999999,3.1493061512438458e-130,0.0
41.5,4.770766663953815e-131,0.0
41.600000000000001,7.2030695970554542e-132,0.0
41.700000000000003,1.0839483698587567e-132,0.0
41.800000000000004,1.6257977084724837e-133,0.0
41.899999999999999,2.4305059128280969e-134,0.0
42.0,3.62163289217454e-135,0.0
42.100000000000001,5.3789190580115621e-136,0.0
42.200000000000003,7.962944118197669e-137,0.0
42.300000000000004,1.175020937236837e-137,0.0
42.399999999999999,1.7282875046641887e-138,0.0
42.5,2.5339028433832661e-139,0.0
42.600000000000001,3.7031611810547144e-140,0.0
42.700000000000003,5.394721514480891e-141,0.0
42.800000000000004,7.8340122069972463e-142,0.0
42.899999999999999,1.1340266560447331e-142,0.0
43.0,1.6364060031234779e-143,0.0
43.100000000000001,2.3539248402814399e-144,0.0
43.200000000000003,3.3754584073598467e-145,0.0
43.300000000000004,4.8252126188365302e-146,0.0
43.400000000000006,6.8762004329206997e-147,0.0
43.5,9.768633182833689e-148,0.0
43.600000000000001,1.3834933394189448e-148,0.0
43.700000000000003,1.95336366119553e-149,0.0
43.800000000000004,2.7495184114831372e-150,0.0
43.900000000000006,3.8583565960761969e-151,0.0
44.0,5.3979017594351583e-152,0.0
44.100000000000001,7.5288582527683523e-153,0.0
44.200000000000003,1.0469342765697272e-153,0.0
44.300000000000004,1.4514446035132785e-154,0.0
44.400000000000006,2.0062120108580144e-155,0.0
44.5,2.7647320167638458e-156,0.0
44.600000000000001,3.7986880007603017e-157,0.0
44.700000000000003,5.2038295306916171e-158,0.0
44.800000000000004,7.107646346253203e-159,0.0
44.900000000000006,9.6793524962345577e-160,0.0
45.0,1.314283195217233e-160,0.0
45.100000000000001,1.7793367101612466e-161,0.0
45.200000000000003,2.401918206374216e-162,0.0
45.300000000000004,3.2329092300300267e-163,0.0
45.400000000000006,4.3387870559720625e-164,0.0
45.5,5.8061328546081796e-165,0.0
45.600000000000001,7.7473587513926906e-166,0.0
45.700000000000003,1.0307958504337621e-166,0.0
45.800000000000004,1.3675655765923175e-167,0.0
45.900000000000006,1.8091907035021159e-168,0.0
46.0,2.3866315773076133e-169,0.0
46.100000000000001,3.1394632369454101e-170,0.0
46.200000000000003,4.1181154595848373e-171,0.0
46.300000000000004,5.3866508081875043e-172,0.0
46.400000000000006,7.0261979648982382e-173,0.0
46.5,9.1391801795844878e-174,0.0
46.600000000000001,1.185450482026352e-174,0.0
46.700000000000003,1.5333910195869868e-175,0.0
46.800000000000004,1.9779700456897365e-176,0.0
46.900000000000006,2.5444138892074066e-177,0.0
47.0,3.2640814744466923e-178,0.0
47.100000000000001,4.1758349157049765e-179,0.0
47.200000000000003,5.3276862369821654e-180,0.0
47.300000000000004,6.7787687105280973e-181,0.0
47.400000000000006,8.6016882381213776e-182,0.0
47.5,1.0885317784212435e-182,0.0
47.600000000000001,1.3738106101074579e-183,0.0
47.700000000000003,1.7291980834431904e-184,0.0
47.800000000000004,2.1706935511988766e-185,0.0
47.900000000000006,2.7176399817685112e-186,0.0
48.0,3.3933502830183634e-187,0.0
48.100000000000001,4.2258349407363227e-188,0.0
48.200000000000003,5.2486440440707691e-189,0.0
48.300000000000004,6.5018378050344327e-190,0.0
48.400000000000006,8.0331006659744296e-191,0.0
48.5,9.8990149942830102e-192,0.0
48.600000000000001,1.2166511148453695e-192,0.0
48.700000000000003,1.4914511319155771e-193,0.0
48.800000000000004,1.8235784952971467e-194,0.0
48.900000000000006,2.2239033699050572e-195,0.0
49.0,2.7051223619379663e-196,0.0
49.100000000000001,3.2820181806411683e-197,0.0
49.200000000000003,3.971747348869028e-198,0.0
49.300000000000004,4.7941574104694407e-199,0.0
49.400000000000006,5.7721348615379924e-200,0.0
49.5,6.9319847435647293e-201,0.0
49.600000000000001,8.3038424726042258e-202,0.0
49.700000000000003,9.9221180335629046e-203,0.0
49.800000000000004,1.1825972137050274e-203,0.0
49.900000000000006,1.4059823313625648e-204,0.0
50.0,1.6673884203758442e-205,0.0
50.100000000000001,1.9724724490239274e-206,0.0
50.200000000000003,2.3275857014063226e-207,0.0
50.300000000000004,2.7398342618330119e-208,0.0
50.400000000000006,3.2171408183609293e-209,0.0
50.5,3.7683071161707049e-210,0.0
50.600000000000001,4.4030762695387964e-211,0.0
50.700000000000003,5.1321940145409014e-212,0.0
50.800000000000004,5.9674678552972758e-213,0.0
50.900000000000006,6.9218229268868533e-214,0.0
51.0,8.0093532707311868e-215,0.0
51.100000000000001,9.2453670963509129e-216,0.0
51.200000000000003,1.0646424490322324e-216,0.0
51.300000000000004,1.223036593269e-217,0.0
51.400000000000006,1.4016329896934172e-218,0.0
51.5,1.602475774592118e-219,0.0
51.600000000000001,1.8277384097232963e-220,0.0
51.700000000000003,2.0797210821011896e-221,0.0
51.800000000000004,2.3608462855980025e-222,0.0
51.900000000000006,2.6736524088363596e-223,0.0
52.0,3.0207851637471958e-224,0.0
52.100000000000001,3.4049867033540811e-225,0.0
52.200000000000003,3.8290822960414291e-226,0.0
52.300000000000004,4.2959644469204322e-227,0.0
52.400000000000006,4.8085743849829723e-228,0.0
52.5,5.3698808674896227e-229,0.0
52.600000000000001,5.982856290321562e-230,0.0
52.700000000000003,6.6504501345670646e-231,0.0
52.800000000000004,7.3755598250156326e-232,0.0
52.900000000000006,8.1609991249734398e-233,0.0
53.0,9.0094642432412814e-234,0.0
53.100000000000001,9.9234978824357297e-235,0.0
53.200000000000003,1.0905451512193629e-235,0.0
53.300000000000004,1.1957446205181949e-236,0.0
53.400000000000006,1.3081332427151134e-237,0.0
53.5,1.4278649223360216e-238,0.0
53.600000000000001,1.5550583291356166e-239,0.0
53.700000000000003,1.6897928473073061e-240,0.0
53.800000000000004,1.832104623629836e-241,0.0
53.900000000000006,1.9819827745534801e-242,0.0
54.0,2.1393658144035932e-243,0.0
54.100000000000001,2.3041383681273424e-244,0.0
54.200000000000003,2.4761282322399277e-245,0.0
54.300000000000004,2.6551038467646949e-246,0.0
54.400000000000006,2.8407722389511609e-247,0.0
54.5,3.0327774963614616e-248,0.0
54.600000000000001,3.2306998225275774e-249,0.0
54.700000000000003,3.4340552228128168e-250,0.0
54.800000000000004,3.6422958614011247e-251,0.0
54.900000000000006,3.8548111225536061e-252,0.0
55.0,4.0709294005060356e-253,0.0
55.100000000000001,4.2899206327528552e-254,0.0
55.200000000000003,4.510999581114868e-255,0.0
55.300000000000004,4.7333298540840571e-256,0.0
55.400000000000006,4.9560286526631551e-257,0.0
55.5,5.1781722104686349e-258,0.0
55.600000000000001,5.3988018874539514e-259,0.0
55.700000000000003,5.6169308654525451e-260,0.0
55.800000000000004,5.8315513830566126e-261,0.0
