x,solution,exactSolution
5.0,0.0,0.0
5.0999999999999996,2.6290443047641266e-16,8.9965620709796442e-130
5.2000000000000002,8.5947797342379673e-16,2.0423216679418451e-127
5.2999999999999998,8.1531906503791618e-16,4.4101868019256246e-125
5.4000000000000004,6.1516989360210102e-16,9.05889240326906e-123
5.5,4.5836878682538342e-16,1.7700213033505277e-120
5.5999999999999996,1.3339249989466742e-16,3.28978231296574e-118
5.7000000000000002,-7.7328264137708513e-16,5.8162237463880694e-116
5.7999999999999998,-3.3506297943869753e-16,9.7813843620389438e-114
5.9000000000000004,-7.5151696981323766e-16,1.5647494969881563e-111
6.0,-1.3103767034168794e-15,2.3810833170883291e-109
6.0999999999999996,3.0207264475237682e-16,3.4465901272843781e-107
6.2000000000000002,-1.0483585129358271e-15,4.7455872553852721e-105
6.2999999999999998,-3.6375964658652869e-16,6.2154927226213883e-103
6.4000000000000004,1.0316395542661923e-15,7.7436628757279747e-101
6.5,-1.5201879440310155e-15,9.1770392371926395e-99
6.5999999999999996,1.3945163032117307e-15,1.0345322068070199e-96
6.7000000000000002,-3.5109731992199671e-16,1.109355442753064e-94
6.7999999999999998,-1.3435439519107819e-16,1.1315733149520184e-92
6.9000000000000004,5.0264637227232651e-16,1.0979433988946013e-90
7.0,1.2829137011090808e-16,1.0133570250843255e-88
7.0999999999999996,-5.2784017907048439e-16,8.8967275089688146e-87
7.2000000000000002,7.6398174179537714e-16,7.4299068936348855e-85
7.3000000000000007,-4.3838646804874698e-16,5.902306115185957e-83
7.4000000000000004,2.0864632175749512e-16,4.4601078864910965e-81
7.5,1.6699818885026147e-16,3.2059317621705432e-79
7.5999999999999996,-1.0468493773765316e-15,2.1920399264895132e-77
7.7000000000000002,1.573064424570079e-15,1.4256992534941484e-75
7.8000000000000007,8.4308157179765426e-16,8.8204889463565356e-74
7.9000000000000004,-4.3087468510488484e-15,5.1909001351725268e-72
8.0,-8.2860648135530466e-16,2.9058819242161317e-70
8.0999999999999996,1.3702241830989364e-14,1.5473855217875892e-68
8.1999999999999993,-3.8330967217971558e-15,7.8379839622219935e-67
8.3000000000000007,-3.8237787519315714e-14,3.7765521646220284e-65
8.4000000000000004,2.3222579254172694e-14,1.730899614341541e-63
8.5,1.0380744997165601e-13,7.5462910329931928e-62
8.5999999999999996,-8.9833628315995108e-14,3.1295399178946152e-60
8.6999999999999993,-2.7921179302831774e-13,1.2345614634192704e-58
8.8000000000000007,2.9356590611112367e-13,4.6326577138319997e-57
8.9000000000000004,7.5058734388787786e-13,1.6536096046394283e-55
9.0,-8.5013510337091937e-13,5.6146286165575286e-54
9.1000000000000014,-2.0572561357739817e-12,1.8134031235431906e-52
9.1999999999999993,2.2337267228051483e-12,5.5712540137216222e-51
9.3000000000000007,5.7497307233161333e-12,1.6281590831434253e-49
9.4000000000000004,-5.2438890163966274e-12,4.5261192142351279e-48
9.5,-1.6211650211914649e-11,1.1968519093391594e-46
9.6000000000000014,1.0295666391973065e-11,3.0105103255095173e-45
9.6999999999999993,4.5188942165366715e-11,7.2031938270339167e-44
9.8000000000000007,-1.2868376215169376e-11,1.6394393584162893e-42
9.9000000000000004,-1.2119696559893235e-10,3.5493668510794822e-41
10.0,-1.501263863532763e-11,7.3095677652889094e-40
10.100000000000001,3.0183680964147988e-10,1.4319167863939819e-38
10.199999999999999,1.8395375581191062e-10,2.6682661082307293e-37
10.300000000000001,-6.6049288939072772e-10,4.7296148437310203e-36
10.4,-8.3565085175630314e-10,7.9745775685532233e-35
10.5,1.1218526796662524e-09,1.279012750699395e-33
10.600000000000001,2.7931134986155155e-09,1.9513147942400025e-32
10.699999999999999,-7.8341370480494042e-10,2.8318162941176576e-31
10.800000000000001,-7.3635777839564904e-09,3.9092018113460241e-30
10.9,-3.9049070693588067e-09,5.133296882132479e-29
11.0,1.4411216275330088e-08,6.411947371171109e-28
11.100000000000001,2.1876689514282342e-08,7.6184880688860151e-27
11.199999999999999,-1.4102742553529099e-08,8.6105899982583976e-26
11.300000000000001,-6.4993402874377124e-08,9.2572566611170575e-25
11.4,-3.2001448351969169e-08,9.4671002345295429e-24
11.5,1.1781217608222637e-07,9.2095184365283408e-23
11.600000000000001,2.0177300238487186e-07,8.522012048467558e-22
11.699999999999999,-4.3565907665460359e-08,7.5012327664116473e-21
11.800000000000001,-5.1224002916637081e-07,6.2807052987743782e-20
11.9,-5.2099882797724049e-07,5.002296914759099e-19
12.0,5.0587667784757716e-07,3.7897956404226787e-18
12.100000000000001,1.8263171240121645e-06,2.7311615746232275e-17
12.199999999999999,1.3074293993181898e-06,1.8722518624631466e-16
12.300000000000001,-2.2636879249340044e-06,1.2208615742822918e-15
12.4,-6.1051013012026278e-06,7.5727540919742056e-15
12.5,-3.9262543478666567e-06,4.4681378118854817e-14
12.600000000000001,7.4845013975624942e-06,2.5077517432773396e-13
12.699999999999999,2.0101582686551373e-05,1.338837284208754e-12
12.800000000000001,1.5584584166568998e-05,6.7991767518119244e-12
12.9,-1.8088145063722235e-05,3.2845066103863483e-11
13.0,-6.3597889517478021e-05,1.5092779429061101e-10
13.1,-6.9795414241639449e-05,6.5971078797360074e-10
13.200000000000001,1.3470515936253122e-05,2.7429836737266567e-09
13.300000000000001,0.00017192516169747189,1.0848710879306699e-08
13.4,0.0002857690580351153,4.0814861190753081e-08
13.5,0.00017286470237990926,1.4606420129643823e-07
13.6,-0.0002673419677969154,4.9722679996323199e-07
13.700000000000001,-0.00088054878375612043,1.6100914537879929e-06
13.800000000000001,-0.001197266691483232,4.9594308242563599e-06
13.9,-0.00061272272519195109,1.4531097105758171e-05
14.0,0.0011913476156028449,4.0499554780497386e-05
14.1,0.0037652525979212895,0.00010737109169344125
14.200000000000001,0.0056634902476499051,0.00027077574822168015
14.300000000000001,0.0047567888668155036,0.00064955725261439993
14.4,-0.00084183809785293271,0.0014822122007208472
14.5,-0.011479117392652942,0.0032172781336997015
14.600000000000001,-0.024798441850699477,0.0066428142198915541
14.700000000000001,-0.035283545080484084,0.013046706181107556
14.800000000000001,-0.034887167675108875,0.024374456080658545
14.9,-0.014736293907189193,0.043316589977860948
15.0,0.032514316788041585,0.073224912809679257
15.100000000000001,0.11038458260476793,0.11774669940761603
15.200000000000001,0.21705153017261672,0.18010422336086124
15.300000000000001,0.3450971554122173,0.26205009872651469
15.4,0.48261087518021445,0.3626853674197541
15.5,0.61533326439937652,0.47748641153370919
15.600000000000001,0.72925601720362843,0.5979670798365645
15.700000000000001,0.81302459588345888,0.71232602151400093
15.800000000000001,0.85961719860167141,0.80717112935778468
