x,solution,exactSolution
5.0,0.0,0.0
5.0999999999999996,2.9743687094546496e-16,0.0
5.2000000000000002,-4.4447391682023078e-17,0.0
5.2999999999999998,-5.4231479730875187e-16,0.0
5.4000000000000004,-3.4148471086760152e-16,0.0
5.5,1.3677845704090684e-15,0.0
5.5999999999999996,-2.307306223513325e-16,0.0
5.7000000000000002,-1.7960567923426104e-15,0.0
5.7999999999999998,1.7867154110321267e-15,0.0
5.9000000000000004,1.929310749189014e-15,0.0
6.0,-4.2161116128203169e-15,0.0
6.0999999999999996,-5.7630655275676645e-16,0.0
6.2000000000000002,6.3898814256435655e-15,0.0
6.2999999999999998,-2.8713055284654507e-15,0.0
6.4000000000000004,-8.618554646418089e-15,0.0
6.5,8.0591050977593284e-15,0.0
6.5999999999999996,9.980438914089206e-15,0.0
6.7000000000000002,-1.7406410128294094e-14,0.0
6.7999999999999998,-7.1787296078449321e-15,0.0
6.9000000000000004,3.0232441828484811e-14,0.0
7.0,-1.6318734047221405e-15,0.0
7.0999999999999996,-4.584154554178535e-14,0.0
7.2000000000000002,1.9604045078641825e-14,0.0
7.3000000000000007,6.3262164933430762e-14,0.0
7.4000000000000004,-5.2564486751526345e-14,0.0
7.5,-7.9913293930968837e-14,0.0
7.5999999999999996,1.0600287665015355e-13,0.0
7.7000000000000002,8.9765788100333054e-14,0.0
7.8000000000000007,-1.8763465061748514e-13,0.0
7.9000000000000004,-8.4174567247490797e-14,0.0
8.0,3.0784221571813344e-13,0.0
8.0999999999999996,5.348388185747352e-14,0.0
8.1999999999999993,-4.7929154334843769e-13,0.0
8.3000000000000007,2.1799596020893069e-14,0.0
8.4000000000000004,7.2128994094734802e-13,0.0
8.5,-1.6379604950066151e-13,0.0
8.5999999999999996,-1.0597912196233262e-12,0.0
8.6999999999999993,4.082420021412351e-13,0.0
8.8000000000000007,1.5364469978524019e-12,0.0
8.9000000000000004,-8.002441267144859e-13,0.0
9.0,-2.2166257997343753e-12,0.0
